446	76508	jsmetana
423	76513	edeci
1225	76531	edeci
1179	76545	rharding
1180	76559	rharding
840	76562	rharding
841	76577	rharding
785	76636	tdevaney
1058	76702	aberger
23	76717	gseiberl
36	76726	gseiberl
47	76734	gseiberl
817	76743	gseiberl
596	76778	kberger
603	76780	kberger
611	76800	jkessler
604	76811	cebinger
614	76825	cebinger
600	76833	kberger
601	76844	kberger
602	76857	cebinger
607	76866	rcottrel
616	76879	rcottrel
35	76898	swillis
46	76912	swillis
655	76929	swillis
693	76930	swillis
730	76948	swillis
40	76967	swillis
51	76975	swillis
756	76981	swillis
658	76994	swillis
696	77008	swillis
347	77013	swillis
1471	77024	swillis
1482	77031	swillis
11	77045	ggamm
1162	77105	wspaniel
837	77118	wspaniel
645	77120	jlongenb
684	77136	jlongenb
285	77147	dbenoit
439	77172	lstarr
1240	77189	lstarr
448	77191	rryan
450	77200	stoth
440	77211	lwraylak
646	77233	blondon
685	77244	blondon
1163	77334	sjordan
592	77351	mbils
593	77351	ychang
1009	77365	jhanson
211	77429	rchoe
895	77430	jrunner
899	77448	jrunner
900	77456	sgrimm
958	77467	gpetridi
500	77481	jzavisla
501	77494	jzavisla
1127	77506	rdemina
708	77564	jmichael
31	77570	dcrimp
45	77588	dcrimp
1481	77597	dcrimp
739	77601	dcrimp
39	77616	dcrimp
50	77640	dcrimp
740	77669	dcrimp
744	77674	dcrimp
268	77683	ngresens
888	77695	ngresens
1350	77815	cschaefe
301	77821	wschaefe
338	77839	wschaefe
1354	77842	cschaefe
361	77850	cschaefe
377	77868	cschaefe
37	77873	cschaefe
48	77884	cschaefe
382	77914	cbrown
608	77923	rporeda
617	77937	rporeda
1261	77971	ecolanto
1349	78005	cschaefe
1353	78018	cschaefe
351	78020	cschaefe
367	78036	cschaefe
737	78047	cschaefe
1473	78054	clarktay
964	78063	cmueller
1083	78072	nchin
1348	78091	rodrigue
1352	78107	rodrigue
620	78115	shigley
622	78121	thahn
625	78139	schotten
1347	78142	rprender
1351	78150	rprender
353	78168	rprender
369	78173	rprender
906	78184	rprender
1346	78196	bjorgens
639	78201	sweisbar
678	78216	rkegl
663	78227	dbleich
703	78238	dbleich
1479	78240	dbleich
1484	78252	dbleich
711	78269	jscott
707	78274	shigley
709	78283	blondon
710	78295	srajan
657	78312	jbernard
728	78329	ggrella
1293	78367	kparthe
1294	78375	kparthe
1277	78381	kparthe
33	78394	dwalsh
1278	78408	kparthe
800	78413	kparthe
801	78424	kparthe
1291	78431	maslenni
1292	78445	maslenni
302	78459	wschaefe
1295	78462	maslenni
1275	78477	maslenni
1276	78486	maslenni
346	78490	wschaefe
1279	78509	maslenni
355	78514	maslenni
370	78523	maslenni
1289	78537	jgivens
1290	78546	jgivens
1273	78558	jgivens
1274	78560	jgivens
356	78571	jgivens
659	78585	dbleich
1288	78592	maslenni
697	78606	dbleich
724	78619	dbleich
741	78622	dbleich
1475	78635	dbleich
753	78641	rdoran
758	78653	rdoran
754	78664	rdoran
759	78670	rdoran
358	78688	rdoran
755	78697	ckemedji
760	78700	ckemedji
772	78711	jpeck
776	78725	jpeck
359	78733	jpeck
374	78744	jpeck
773	78757	jhwang
777	78766	jhwang
342	78779	jhwang
723	78782	jhwang
885	78798	jhwang
774	78826	jcreech
778	78834	jcreech
352	78843	jcreech
368	78851	jcreech
1478	78865	jcreech
775	78878	jcreech
779	78880	jcreech
357	78899	jcreech
372	78904	jcreech
731	78910	jcreech
858	78928	stocchip
348	78932	stocchip
735	78949	stocchip
805	78955	stocchip
868	78961	dpollack
869	78976	dpollack
28	78987	dpollack
344	78993	dpollack
363	79002	dpollack
791	79017	dpollack
870	79026	jbernard
874	79034	jbernard
350	79043	jbernard
366	79051	jbernard
695	79065	jbernard
738	79078	jbernard
743	79080	jbernard
863	79099	jbernard
876	79103	jbernard
349	79112	jbernard
365	79129	jbernard
734	79130	jbernard
742	79148	jbernard
1167	79209	kclarke
1168	79214	kclarke
1285	79223	kparthe
340	79237	kparthe
749	79246	kparthe
766	79258	kparthe
851	79260	kparthe
1271	79271	kparthe
173	79285	jwerren
182	79292	jwerren
1286	79305	kparthe
341	79318	kparthe
750	79320	kparthe
767	79336	kparthe
852	79347	kparthe
1272	79354	kparthe
564	79363	rjones
57	79391	seloi
1465	79415	ltinelli
1005	79421	jcovach
197	79439	rchoe
473	79442	cjohnson
1268	79468	rwestbro
686	79496	kmannhei
626	79511	jgrotz
333	79566	thahn
1246	79579	thahn
532	79582	gsharma
1396	79598	gsharma
872	79610	dpollack
873	79628	dpollack
875	79632	dpollack
345	79649	dpollack
364	79655	dpollack
1477	79661	dpollack
1483	79676	dpollack
903	79687	cpost
792	79719	dpollack
17	79845	jtucker
644	79859	schotten
683	79862	schotten
1486	79877	gagrawal
727	79890	jmiddlet
982	79901	fcohen
565	79940	rjones
1373	79969	kvats
934	79995	pfunkenb
925	80022	dkelley
927	80041	lambropo
1150	80070	dkelley
931	80088	lambropo
921	80097	lambropo
860	80195	shardy
736	80207	rdoran
373	80215	rdoran
1355	80239	cmueller
1480	80250	clarktay
226	80268	cdoran
908	80559	raguilar
915	80562	raguilar
618	80577	gmitra
505	80590	mlee
1111	80636	akishore
844	80734	alee
141	80743	jfry
243	80751	tplatt
257	80765	rfrye
258	80778	rfrye
259	80780	tplatt
676	80799	etawil
839	80800	parena
526	80975	gwicks
483	81058	msmithpf
386	81071	cding
468	81092	jkraus
1315	81106	sashenfe
1316	81119	sashenfe
1317	81122	sashenfe
44	81135	gseiberl
99	81164	mlee
224	81202	sfordham
910	81325	cronald
725	81357	leblancr
726	81357	msmithpf
1068	81379	kteegard
1474	81404	jcreech
539	81461	zduan
